"Merchant","Member Group","ID","Login","Account Status","Member Tag","Affiliate Login","Aff Group Category","Currency","Registration date","#Dep","Total Deposit","#Wd","Total Withdrawal","#Adj","Amount","#Bet","Bet Amount","Valid Bet","Win/Loss","Total Bonus Count","Total Bonus","Total Cancelled Bonus","Total Rebate","Total Cashback","Total Reward","Total Referral Comm","Total W/L","Promo Turnover","Promo Win/Loss"
"aw8","VIP GOLD","4554830","=""akbear""","A","","=""aw8sgbrand""","","SGD","2021-03-14 02:59:15","58","106000.000000","40","103932.560000","1","118.000000","4778","177693.000000","159880.733300","-3961.07","2","318.000000","0.000000","793.330000","0.000000","696.680000","0.000000","-2153.06","1214.000000","0.000000"
"aw8","REGULAR","4569971","=""donna""","A","SAME PASSWORD USER","=""discoman""","","SGD","2021-03-15 18:19:22","57","1737.000000","13","1834.050000","0","0.000000","2922","6425.140000","5110.510000","86.96","0","0.000000","0.000000","10.220000","0.000000","0.000000","0.000000","97.18","0.000000","0.000000"
"aw8","VIP SILVER","4840243","=""aceloh1111""","A","","=""sgdsms""","","SGD","2021-04-15 05:37:44","12","854.000000","3","370.000000","0","0.000000","40","2133.000000","1938.960000","-498.56","0","0.000000","0.000000","10.390000","0.000000","3.650000","0.000000","-484.52","0.000000","0.000000"
"aw8","VIP PLATINIUM","5220812","=""weige86""","A","Main customer / VIP member,SAME PASSWORD USER,VIP TRANSFER PLAN","=""""","","SGD","2021-05-28 08:23:13","22","13720.000000","4","4506.000000","2","428.000000","1399","119534.000000","105853.350000","-11268.65","6","936.000000","0.000000","629.870000","0.000000","489.340000","0.000000","-9213.44","877.000000","0.000000"
"aw8","VIP BRONZE","5352399","=""andyavn""","A","","=""aw8fbsg""","","SGD","2021-06-08 08:28:50","1","45.000000","0","0.000000","0","0.000000","8","87.000000","87.000000","-47.00","0","0.000000","0.000000","0.260000","0.000000","0.000000","0.000000","-46.74","0.000000","0.000000"
"aw8","REGULAR","6133130","=""naksha2021""","A","","=""""","","SGD","2021-08-09 17:32:06","36","3006.000000","11","3065.000000","0","0.000000","718","41865.320000","19377.300000","3.68","0","0.000000","0.000000","38.750000","0.000000","16.820000","0.000000","59.25","0.000000","0.000000"
"aw8","REGULAR","9294432","=""midzykk""","A","","=""discoman""","","SGD","2022-02-18 10:43:12","55","8565.920000","16","8384.070000","0","0.000000","797","39021.110000","28416.790000","-289.71","0","0.000000","0.000000","33.740000","0.000000","74.280000","0.000000","-181.69","0.000000","0.000000"
"aw8","VIP BRONZE","13748019","=""eugene116""","A","","=""SEOLandingP""","","SGD","2022-08-04 18:12:10","13","2850.000000","8","3811.000000","0","0.000000","135","11247.440000","9129.240000","903.96","1","20.000000","0.000000","27.260000","0.000000","9.560000","0.000000","960.78","100.000000","0.000000"
"aw8","REGULAR","16144517","=""wongsiewkui""","A","","=""""","","SGD","2022-10-27 12:10:03","7","450.000000","2","196.970000","0","0.000000","223","1819.000000","1593.250000","-254.75","0","0.000000","0.000000","3.180000","0.000000","0.000000","0.000000","-251.57","0.000000","0.000000"
"aw8","REGULAR","27917665","=""ahhan9290""","A","Fake Number","=""aw8SGsem""","","SGD","2023-09-27 15:33:29","85","13030.000000","11","12740.500000","1","68.000000","5736","70891.420000","70637.920000","-567.30","2","126.000000","0.000000","7.760000","0.000000","143.990000","0.000000","-289.55","0.000000","0.000000"
"aw8","REGULAR","27942683","=""junior72""","A","","=""aw8clubapp""","","SGD","2023-09-28 11:47:46","40","4000.000000","6","6150.000000","0","0.000000","11808","50352.560000","50352.560000","2117.47","0","0.000000","0.000000","7.200000","0.000000","25.400000","0.000000","2150.07","0.000000","0.000000"
"aw8","VIP SILVER","30615944","=""lordsteeve""","A","Special Upgrade VIP (Small)","=""""","","SGD","2023-12-18 09:41:13","40","15742.000000","9","13070.000000","1","267.850000","706","66435.960000","47089.260000","-3358.71","1","267.850000","0.000000","186.670000","0.000000","226.140000","0.000000","-2678.05","0.000000","0.000000"
"aw8","REGULAR","33145978","=""arasu1234""","A","","=""""","","SGD","2024-03-09 17:51:09","8","2670.000000","4","1950.000000","0","0.000000","8677","14954.790000","14954.790000","-830.38","0","0.000000","0.000000","73.790000","0.000000","58.730000","0.000000","-697.86","0.000000","0.000000"
"aw8","VIP BRONZE","33546743","=""faffts21""","A","","=""aw8pro""","","SGD","2024-03-27 07:59:50","1","80.000000","0","0.000000","0","0.000000","26","1291.000000","1117.900000","-84.10","0","0.000000","0.000000","3.350000","0.000000","0.000000","0.000000","-80.75","0.000000","0.000000"
"aw8","VIP PLATINIUM","33916959","=""yongsheng0607""","A","VIP TRANSFER PLAN","=""""","","SGD","2024-04-08 12:38:19","1","700.000000","0","0.000000","0","0.000000","16","725.000000","725.000000","-725.00","0","0.000000","0.000000","4.350000","0.000000","20.470000","0.000000","-700.18","0.000000","0.000000"
"aw8","VIP BRONZE","34401321","=""hairularif""","A","VIP TRANSFER PLAN","=""maxcorp""","","SGD","2024-05-01 03:47:31","34","1531.000000","7","1000.000000","0","0.000000","13216","12780.270000","11144.575000","-603.69","0","0.000000","0.000000","60.840000","0.000000","12.100000","0.000000","-530.75","0.000000","0.000000"
"aw8","REGULAR","34674825","=""dadong23""","A","","=""readwritesg""","","SGD","2024-05-13 14:16:55","17","543.000000","5","270.000000","0","0.000000","4699","1616.000000","1443.830000","-280.10","0","0.000000","0.000000","7.210000","0.000000","0.000000","0.000000","-272.89","0.000000","0.000000"
"aw8","VIP BRONZE","35517740","=""lksoon91""","A","","=""aw8pro""","","SGD","2024-06-16 11:25:07","14","1790.000000","6","2335.000000","0","0.000000","609","5649.700000","4813.650000","416.53","1","88.000000","0.000000","23.030000","0.000000","17.720000","0.000000","545.28","88.000000","0.000000"
"aw8","REGULAR","38456148","=""yyuu8899""","A","","=""seogoorank""","","SGD","2024-10-06 16:08:07","17","1260.000000","1","200.000000","0","0.000000","243","3901.800000","2916.000000","-1064.00","0","0.000000","0.000000","4.000000","0.000000","0.000000","0.000000","-1060.00","0.000000","0.000000"
"aw8","REGULAR","39914587","=""aidilsky1993""","A","Special Free credit 10","=""seogoorank""","","SGD","2024-12-24 16:28:04","63","9378.000000","10","12356.000000","1","68.000000","1176","72502.950000","67025.450000","2711.70","1","68.000000","0.000000","67.990000","0.000000","130.530000","0.000000","2978.22","0.000000","0.000000"
"aw8","REGULAR","40777697","=""siew2705""","A","","=""SeoAw8""","","SGD","2025-02-15 15:33:21","1","300.000000","0","0.000000","0","0.000000","67","2699.800000","2436.950000","-310.85","0","0.000000","0.000000","5.930000","0.000000","4.750000","0.000000","-300.17","0.000000","0.000000"
"aw8","REGULAR","41251307","=""kimminhan""","A","","=""discoman""","","SGD","2025-03-13 02:22:03","2","238.000000","0","0.000000","0","0.000000","8","844.000000","571.340000","-240.66","0","0.000000","0.000000","2.850000","0.000000","0.000000","0.000000","-237.81","0.000000","0.000000"
"aw8","REGULAR [V]","41768460","=""vivian90""","A","","=""aw8sgseo""","","SGD","2025-04-09 11:30:19","1","30.000000","0","0.000000","0","0.000000","217","60.400000","60.400000","-30.05","0","0.000000","0.000000","0.110000","0.000000","0.000000","0.000000","-29.94","0.000000","0.000000"
"aw8","REGULAR","42884392","=""mmahesh1998""","A","","=""aw8sgseo""","","SGD","2025-06-09 06:25:27","2","70.000000","2","250.000000","0","0.000000","99","300.620000","300.620000","180.17","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","180.17","0.000000","0.000000"
"aw8","REGULAR","43018507","=""sumon85435965""","A","","=""aw8sgseo""","","SGD","2025-06-16 11:23:07","7","309.000000","2","145.000000","0","0.000000","2415","1035.966000","807.876000","-172.06","0","0.000000","0.000000","1.450000","0.000000","4.710000","0.000000","-165.90","0.000000","0.000000"
"aw8","REGULAR","43053216","=""dineshkumar1415""","A","","=""""","","SGD","2025-06-18 07:58:50","12","281.000000","2","120.000000","0","0.000000","540","1204.600000","996.100000","-162.10","0","0.000000","0.000000","1.020000","0.000000","0.000000","0.000000","-161.08","0.000000","0.000000"
"aw8","REGULAR","43478993","=""koko77""","A","","=""aw8sgseo""","","SGD","2025-07-09 16:02:07","4","80.000000","2","130.000000","0","0.000000","921","325.400000","325.400000","47.60","0","0.000000","0.000000","1.540000","0.000000","0.000000","0.000000","49.14","0.000000","0.000000"
"aw8","REGULAR","45095379","=""hyxxx""","A","","=""""","","SGD","2025-10-04 13:24:29","54","13639.380000","3","22005.890000","0","0.000000","40114","214959.320000","213771.570000","6974.44","0","0.000000","0.000000","1007.480000","0.000000","383.910000","0.000000","8365.83","0.000000","0.000000"
"aw8","REGULAR","45206610","=""c665973a""","A","","=""""","","SGD","2025-10-10 13:04:54","12","240.000000","1","70.000000","0","0.000000","952","944.430000","664.150000","-171.14","0","0.000000","0.000000","1.300000","0.000000","0.000000","0.000000","-169.84","0.000000","0.000000"
"aw8","REGULAR","45852540","=""paingthetzaw""","A","","=""aw8sgseo""","","SGD","2025-11-17 07:59:47","1","50.000000","0","0.000000","0","0.000000","124","88.000000","88.000000","-61.95","0","0.000000","0.000000","0.440000","0.000000","12.480000","0.000000","-49.03","0.000000","0.000000"
"aw8","REGULAR","45913223","=""varmen""","A","","=""""","","SGD","2025-11-21 08:54:42","7","520.000000","2","328.000000","0","0.000000","1515","3495.760000","3495.760000","-206.66","0","0.000000","0.000000","0.000000","0.000000","14.930000","0.000000","-191.73","0.000000","0.000000"
"aw8","REGULAR","46022622","=""logickid""","A","","=""seointernal""","","SGD","2025-11-28 21:03:44","0","0.000000","0","0.000000","0","0.000000","1","0.900000","0.900000","-0.90","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-0.90","0.000000","0.000000"
"aw8","REGULAR","46097268","=""lifebeggar""","A","","=""""","","SGD","2025-12-03 17:35:49","1","190.000000","0","0.000000","0","0.000000","53","3454.100000","1939.820000","-211.38","0","0.000000","0.000000","9.350000","0.000000","12.970000","0.000000","-189.06","0.000000","0.000000"
"aw8","REGULAR","46097447","=""henxihuannehneh""","A","","=""""","","SGD","2025-12-03 17:47:56","1","20.000000","0","0.000000","0","0.000000","9","32.600000","32.100000","-30.60","0","0.000000","0.000000","0.150000","0.000000","11.220000","0.000000","-19.23","0.000000","0.000000"
"aw8","REGULAR","46103934","=""bovid""","A","","=""discoman""","","SGD","2025-12-04 05:24:41","5","365.500000","2","801.560000","0","0.000000","182","4762.200000","4342.670000","414.27","0","0.000000","0.000000","8.690000","0.000000","13.440000","0.000000","436.40","0.000000","0.000000"
"aw8","REGULAR","46104262","=""prasad22""","A","","=""""","","SGD","2025-12-04 05:56:25","14","380.000000","4","980.000000","0","0.000000","1254","5095.300000","3145.700000","583.48","0","0.000000","0.000000","3.270000","0.000000","14.210000","0.000000","600.96","0.000000","0.000000"
"aw8","REGULAR","46105839","=""moneysavior""","A","","=""""","","SGD","2025-12-04 08:46:08","1","50.000000","0","0.000000","0","0.000000","4","163.000000","133.560000","-64.44","0","0.000000","0.000000","0.660000","0.000000","14.360000","0.000000","-49.42","0.000000","0.000000"
"aw8","REGULAR","46107191","=""pogomaster""","A","","=""""","","SGD","2025-12-04 11:01:42","1","55.000000","0","0.000000","0","0.000000","1","67.000000","67.000000","-67.00","0","0.000000","0.000000","0.340000","0.000000","12.280000","0.000000","-54.38","0.000000","0.000000"
"aw8","REGULAR","9610251","=""an88""","A","","=""""","","SGD","2022-03-13 04:38:11","9","2141.210000","0","0.000000","1","68.000000","926","4374.200000","3506.670000","-2289.19","1","68.000000","0.000000","7.020000","0.000000","73.130000","0.000000","-2141.04","0.000000","0.000000"
"aw8","REGULAR","10490533","=""kepalajubo91""","A","","=""""","","SGD","2022-05-03 06:24:17","12","3967.000000","1","2500.000000","1","118.000000","5461","22959.740000","22959.740000","-1612.19","1","118.000000","0.000000","0.000000","0.000000","27.190000","0.000000","-1467.00","0.000000","0.000000"
"aw8","REGULAR","25146680","=""ankitsaroha""","A","","=""discoman""","","SGD","2023-06-25 03:31:52","0","0.000000","0","0.000000","0","0.000000","23","9.200000","9.200000","-7.40","0","0.000000","0.000000","0.050000","0.000000","0.000000","0.000000","-7.35","0.000000","0.000000"
"aw8","REGULAR","26968357","=""glpmax""","A","","=""discoman""","","SGD","2023-08-25 13:23:20","5","350.000000","2","1560.230000","0","0.000000","1388","1652.540000","1517.100000","1201.23","0","0.000000","0.000000","5.730000","0.000000","3.870000","0.000000","1210.83","0.000000","0.000000"
"aw8","REGULAR","29255926","=""daniel1401""","A","","=""instantreply""","","SGD","2023-11-23 06:57:30","6","805.000000","4","805.000000","0","0.000000","6973","2134.400000","1994.400000","-15.55","0","0.000000","0.000000","6.580000","0.000000","0.000000","0.000000","-8.97","0.000000","0.000000"
"aw8","VIP PLATINIUM","31146787","=""brandon1234""","A","Potential customer,VIP TRANSFER PLAN","=""""","","SGD","2024-01-07 03:42:41","5","190.000000","0","0.000000","0","0.000000","171","2214.050000","1949.400000","-201.90","0","0.000000","0.000000","11.670000","0.000000","0.000000","0.000000","-190.23","0.000000","0.000000"
"aw8","REGULAR","33818966","=""fahrenh9350132""","A","","=""""","","SGD","2024-04-03 19:48:00","10","1129.000000","3","1166.000000","0","0.000000","200","7123.000000","6010.850000","20.85","0","0.000000","0.000000","12.020000","0.000000","4.310000","0.000000","37.18","0.000000","0.000000"
"aw8","REGULARS","34065266","=""nick90899931""","A","SAME PASSWORD USER","=""""","","SGD","2024-04-15 15:58:46","33","1650.000000","0","0.000000","0","0.000000","13234","29624.700000","29624.700000","-1835.87","0","0.000000","0.000000","147.810000","0.000000","37.640000","0.000000","-1650.42","0.000000","0.000000"
"aw8","REGULAR","37418492","=""ramu124556""","A","","=""SEOlandingpage3""","","SGD","2024-08-21 02:06:50","25","674.000000","8","760.000000","0","0.000000","23895","6675.290000","6675.290000","53.64","0","0.000000","0.000000","32.630000","0.000000","0.000000","0.000000","86.27","0.000000","0.000000"
"aw8","REGULAR","38088960","=""armr123maha""","A","Special Free credit 10","=""aw8pro""","","SGD","2024-09-18 14:20:31","1","20.000000","0","0.000000","0","0.000000","67","25.800000","25.800000","-19.60","0","0.000000","0.000000","0.090000","0.000000","0.000000","0.000000","-19.51","0.000000","0.000000"
"aw8","REGULAR","38829588","=""dhanushtamil""","A","","=""seogoorank""","","SGD","2024-10-24 16:37:57","8","1550.000000","0","0.000000","0","0.000000","1891","11607.000000","11607.000000","-1619.00","0","0.000000","0.000000","58.020000","0.000000","10.950000","0.000000","-1550.03","0.000000","0.000000"
"aw8","VIP BRONZE","39284904","=""yehtutwin1590""","A","","=""""","","SGD","2024-11-17 10:22:31","8","1140.000000","1","500.000000","0","0.000000","10697","13886.620000","13747.720000","-728.83","0","0.000000","0.000000","68.600000","0.000000","20.190000","0.000000","-640.04","0.000000","0.000000"
"aw8","REGULAR","40453752","=""andrew71555""","A","Special Free credit 10","=""seogoorank""","","SGD","2025-01-27 18:24:50","3","90.000000","0","0.000000","0","0.000000","12","215.000000","213.000000","-91.50","0","0.000000","0.000000","0.420000","0.000000","0.000000","0.000000","-91.08","0.000000","0.000000"
"aw8","REGULAR","40599139","=""cheong219""","A","","=""FBVIP3""","","SGD","2025-02-05 04:54:27","4","110.000000","2","220.000000","0","0.000000","991","456.565000","456.565000","109.00","0","0.000000","0.000000","1.640000","0.000000","0.000000","0.000000","110.64","0.000000","0.000000"
"aw8","REGULAR","40934532","=""win0112""","A","Fake Number","=""aw8pro""","","SGD","2025-02-24 06:56:37","1","20.000000","0","0.000000","0","0.000000","6","41.000000","41.000000","-20.00","0","0.000000","0.000000","0.080000","0.000000","0.000000","0.000000","-19.92","0.000000","0.000000"
"aw8","REGULAR","40966400","=""mahiprabu""","A","","=""""","","SGD","2025-02-25 22:39:11","1","23.000000","0","0.000000","0","0.000000","29","55.380000","36.780000","-23.28","0","0.000000","0.000000","0.070000","0.000000","0.000000","0.000000","-23.21","0.000000","0.000000"
"aw8","REGULAR","42478353","=""krispynachos""","A","","=""""","","SGD","2025-05-18 06:12:09","42","1548.000000","1","500.000000","0","0.000000","17211","14648.600000","14648.600000","-1129.54","0","0.000000","0.000000","69.610000","0.000000","12.330000","0.000000","-1047.60","0.000000","0.000000"
"aw8","REGULAR","42888040","=""justinljw""","A","","=""aw8sgseo""","","SGD","2025-06-09 11:56:49","2","70.000000","0","0.000000","0","0.000000","68","293.500000","272.600000","-76.40","0","0.000000","0.000000","0.540000","0.000000","0.000000","0.000000","-75.86","0.000000","0.000000"
"aw8","REGULAR","43414934","=""mathi""","A","","=""aw8sgseo""","","SGD","2025-07-06 07:25:30","2","70.000000","1","50.000000","0","0.000000","292","127.600000","127.600000","-20.92","0","0.000000","0.000000","0.640000","0.000000","0.000000","0.000000","-20.28","0.000000","0.000000"
"aw8","REGULAR","44043292","=""hasanmdrakib1""","A","","=""AW82504GML25""","","SGD","2025-08-08 09:53:42","33","9625.000000","15","10410.000000","0","0.000000","2289","91566.450000","83473.490000","463.56","0","0.000000","0.000000","166.730000","0.000000","154.600000","0.000000","784.89","0.000000","0.000000"
"aw8","REGULAR","44356734","=""sharma""","A","","=""""","","SGD","2025-08-25 14:24:09","5","105.000000","0","0.000000","0","0.000000","62","172.800000","138.300000","-105.30","0","0.000000","0.000000","0.270000","0.000000","0.000000","0.000000","-105.03","0.000000","0.000000"
"aw8","REGULAR","44458978","=""sabbir80""","A","","=""aw8sgseo""","","SGD","2025-08-31 02:15:36","6","157.000000","0","0.000000","0","0.000000","7119","2261.640000","2261.640000","-168.15","0","0.000000","0.000000","11.310000","0.000000","0.000000","0.000000","-156.84","0.000000","0.000000"
"aw8","REGULAR","45241012","=""hamid134""","A","","=""""","","SGD","2025-10-12 11:10:53","17","885.000000","2","300.000000","0","0.000000","276","3993.300000","3485.680000","-596.08","0","0.000000","0.000000","6.610000","0.000000","4.800000","0.000000","-584.67","0.000000","0.000000"
"aw8","REGULAR","45975211","=""khanvai5588""","A","","=""""","","SGD","2025-11-25 16:12:25","4","83.000000","1","50.000000","0","0.000000","2511","669.500000","669.500000","-47.37","0","0.000000","0.000000","3.340000","0.000000","10.450000","0.000000","-33.58","0.000000","0.000000"
"aw8","REGULAR","45995563","=""poo1323r""","A","","=""""","","SGD","2025-11-26 23:42:29","20","1640.000000","2","550.000000","1","68.000000","1797","28317.240000","21103.280000","-1208.99","1","68.000000","0.000000","38.450000","0.000000","2.870000","0.000000","-1099.67","0.000000","0.000000"
"aw8","REGULAR","46105696","=""harimaha""","A","","=""""","","SGD","2025-12-04 08:32:52","17","460.000000","4","230.000000","0","0.000000","1383","4338.640000","2934.350000","-257.72","0","0.000000","0.000000","4.750000","0.000000","23.260000","0.000000","-229.71","0.000000","0.000000"
"aw8","REGULAR","46117731","=""desmondong""","A","","=""""","","SGD","2025-12-05 01:54:09","1","50.000000","0","0.000000","0","0.000000","2","63.000000","63.000000","-63.00","0","0.000000","0.000000","0.310000","0.000000","12.740000","0.000000","-49.95","0.000000","0.000000"
"aw8","REGULAR","46118255","=""boluiliao""","A","","=""""","","SGD","2025-12-05 02:52:47","1","30.000000","0","0.000000","0","0.000000","5","243.000000","94.650000","-41.35","0","0.000000","0.000000","0.470000","0.000000","11.140000","0.000000","-29.74","0.000000","0.000000"
"aw8","REGULAR","46118643","=""moneymoney888""","A","","=""""","","SGD","2025-12-05 03:34:17","1","40.000000","0","0.000000","0","0.000000","3","51.800000","51.800000","-51.80","0","0.000000","0.000000","0.100000","0.000000","12.230000","0.000000","-39.47","0.000000","0.000000"
"aw8","REGULAR","46118887","=""leeyongsheng""","A","","=""""","","SGD","2025-12-05 03:59:14","1","50.000000","1","106.000000","0","0.000000","14","319.300000","153.950000","41.15","0","0.000000","0.000000","0.580000","0.000000","14.980000","0.000000","56.71","0.000000","0.000000"
"aw8","REGULAR","46119517","=""saravanan75""","A","","=""""","","SGD","2025-12-05 05:05:24","2","50.000000","0","0.000000","0","0.000000","128","236.200000","220.600000","-64.60","0","0.000000","0.000000","0.230000","0.000000","14.880000","0.000000","-49.49","0.000000","0.000000"
"aw8","REGULAR","46121628","=""pokimane""","A","","=""""","","SGD","2025-12-05 08:41:17","1","40.000000","0","0.000000","0","0.000000","2","50.000000","50.000000","-50.00","0","0.000000","0.000000","0.220000","0.000000","10.420000","0.000000","-39.36","0.000000","0.000000"
"aw8","VIP BRONZE","3686891","=""juuuunle""","A","","=""""","","SGD","2020-12-08 13:44:53","28","2350.000000","5","932.000000","0","0.000000","170","12594.000000","9074.020000","-1500.60","0","0.000000","0.000000","49.160000","0.000000","33.400000","0.000000","-1418.04","0.000000","0.000000"
"aw8","REGULAR","4940108","=""wentham""","A","","=""discoman""","","SGD","2021-04-26 15:39:02","12","640.000000","2","180.000000","0","0.000000","5605","5269.780000","5266.780000","-484.42","0","0.000000","0.000000","18.940000","0.000000","4.080000","0.000000","-461.40","0.000000","0.000000"
"aw8","REGULAR","20459870","=""selvakumar1082""","A","","=""""","","SGD","2023-02-12 23:17:06","6","460.000000","1","100.000000","0","0.000000","4036","2996.520000","2996.520000","-371.55","0","0.000000","0.000000","12.100000","0.000000","0.000000","0.000000","-359.45","0.000000","0.000000"
"aw8","REGULAR","31257399","=""madhukar""","A","","=""aw8live""","","SGD","2024-01-11 07:00:20","1","50.000000","0","0.000000","0","0.000000","529","241.000000","241.000000","-50.95","0","0.000000","0.000000","1.200000","0.000000","0.000000","0.000000","-49.75","0.000000","0.000000"
"aw8","VIP SILVER","31362277","=""cjxiang""","A","Special Upgrade VIP (Big)","=""""","","SGD","2024-01-15 06:56:06","65","16150.000000","14","11525.500000","2","186.000000","9398","207048.170000","186744.268800","-5830.65","2","186.000000","0.000000","519.360000","0.000000","439.670000","0.000000","-4685.62","0.000000","0.000000"
"aw8","REGULAR","34889954","=""xgamingrambo""","A","","=""""","","SGD","2024-05-21 13:22:58","5","1314.000000","1","200.000000","0","0.000000","2433","6620.840000","5707.090000","-1131.11","0","0.000000","0.000000","16.910000","0.000000","4.550000","0.000000","-1109.65","0.000000","0.000000"
"aw8","REGULAR [V]","34925663","=""steph1""","A","","=""facebook4""","","SGD","2024-05-22 23:11:17","3","62.000000","0","0.000000","0","0.000000","1015","566.550000","566.550000","-64.81","0","0.000000","0.000000","2.810000","0.000000","0.000000","0.000000","-62.00","0.000000","0.000000"
"aw8","REGULAR [V]","35115448","=""mazhar92""","A","","=""aw8pro""","","SGD","2024-05-30 15:59:43","2","40.000000","0","0.000000","0","0.000000","74","99.560000","80.530000","-39.92","0","0.000000","0.000000","0.110000","0.000000","0.000000","0.000000","-39.81","0.000000","0.000000"
"aw8","REGULAR","38395890","=""sidhik""","A","","=""seogoorankgod55""","","SGD","2024-10-03 12:05:47","3","900.000000","1","850.000000","0","0.000000","117","3050.500000","2010.500000","-56.32","0","0.000000","0.000000","3.010000","0.000000","0.000000","0.000000","-53.31","0.000000","0.000000"
"aw8","REGULAR","39729291","=""gnanam14""","A","Special Free credit 10","=""seogoorank""","","SGD","2024-12-13 14:16:18","7","2670.000000","14","2461.000000","0","0.000000","141","19424.800000","19424.800000","-379.66","1","150.000000","0.000000","3.910000","0.000000","16.720000","0.000000","-209.03","164.000000","0.000000"
"aw8","REGULAR","40922189","=""minthantzinko""","A","","=""SEOlandingpage3""","","SGD","2025-02-23 13:47:33","70","1845.000000","5","540.000000","0","0.000000","27292","18990.600000","18990.600000","-1417.79","0","0.000000","0.000000","94.950000","0.000000","17.860000","0.000000","-1304.98","0.000000","0.000000"
"aw8","REGULAR","40978479","=""neela""","A","","=""discoman""","","SGD","2025-02-26 15:18:56","5","150.000000","0","0.000000","0","0.000000","1165","310.800000","310.800000","-151.55","0","0.000000","0.000000","1.550000","0.000000","0.000000","0.000000","-150.00","0.000000","0.000000"
"aw8","REGULAR","42879811","=""bharath""","A","","=""""","","SGD","2025-06-09 00:00:43","1","20.000000","0","0.000000","0","0.000000","150","80.300000","80.300000","-21.95","0","0.000000","0.000000","0.340000","0.000000","0.000000","0.000000","-21.61","0.000000","0.000000"
"aw8","REGULAR","42917732","=""mdsamad""","A","","=""""","","SGD","2025-06-11 00:53:52","6","145.000000","2","103.000000","0","0.000000","1466","793.800000","793.800000","-46.00","0","0.000000","0.000000","3.970000","0.000000","0.000000","0.000000","-42.03","0.000000","0.000000"
"aw8","REGULAR","44266462","=""ken67890""","A","","=""""","","SGD","2025-08-21 00:28:20","8","840.000000","2","650.540000","0","0.000000","414","1371.950000","968.950000","-203.68","0","0.000000","0.000000","4.780000","0.000000","9.640000","0.000000","-189.26","0.000000","0.000000"
"aw8","REGULAR","44738185","=""sajun""","A","","=""""","","SGD","2025-09-15 13:48:03","28","1035.000000","2","230.000000","0","0.000000","549","2362.400000","1955.600000","-787.82","0","0.000000","0.000000","4.030000","0.000000","0.000000","0.000000","-783.79","0.000000","0.000000"
"aw8","REGULAR","45169203","=""lucky1508""","A","","=""""","","SGD","2025-10-08 09:59:09","2","450.000000","0","0.000000","0","0.000000","192","3275.000000","3131.500000","-457.75","0","0.000000","0.000000","6.380000","0.000000","0.000000","0.000000","-451.37","0.000000","0.000000"
"aw8","REGULAR","45224370","=""reduanmohammad""","A","","=""""","","SGD","2025-10-11 13:47:43","19","820.000000","5","850.000000","0","0.000000","716","5770.100000","3768.130000","23.09","0","0.000000","0.000000","7.240000","0.000000","0.000000","0.000000","30.33","0.000000","0.000000"
"aw8","REGULAR","45608653","=""limjhao""","A","","=""""","","SGD","2025-11-01 14:44:25","3","60.000000","0","0.000000","0","0.000000","190","348.000000","265.720000","-60.57","0","0.000000","0.000000","0.540000","0.000000","0.000000","0.000000","-60.03","0.000000","0.000000"
"aw8","REGULAR","46105074","=""whfnt692""","A","","=""""","","SGD","2025-12-04 07:28:02","11","380.000000","0","0.000000","0","0.000000","1892","10404.690000","5072.270000","-391.15","0","0.000000","0.000000","8.750000","0.000000","12.200000","0.000000","-370.20","0.000000","0.000000"
"aw8","REGULAR","46139337","=""kumaresan797""","A","","=""""","","SGD","2025-12-06 08:31:41","17","340.000000","8","585.000000","0","0.000000","5666","2635.350000","2635.350000","218.35","0","0.000000","0.000000","13.170000","0.000000","13.830000","0.000000","245.35","0.000000","0.000000"
"aw8","REGULAR","46139925","=""vino8889""","A","","=""Norsefire""","","SGD","2025-12-06 09:31:20","1","20.000000","0","0.000000","0","0.000000","1","68.000000","68.000000","-19.81","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-19.81","0.000000","0.000000"
"aw8","REGULAR","46141554","=""karthip""","A","","=""aw8sgseo""","","SGD","2025-12-06 12:30:46","1","200.000000","0","0.000000","0","0.000000","2291","904.200000","904.200000","-204.45","0","0.000000","0.000000","4.520000","0.000000","0.000000","0.000000","-199.93","0.000000","0.000000"
"aw8","VIP BRONZE","3299660","=""ysl88""","A","Potential customer,SAME PASSWORD USER,Special Upgrade VIP (Big)","=""""","","SGD","2020-10-22 09:36:59","18","1774.000000","0","0.000000","0","0.000000","401","29903.200000","26314.800000","-1848.51","0","0.000000","0.000000","71.540000","0.000000","3.800000","0.000000","-1773.17","0.000000","0.000000"
"aw8","VIP BRONZE","14920817","=""p1442826""","A","","=""""","","SGD","2022-09-04 05:31:20","6","2500.000000","2","1151.680000","1","68.000000","62","9479.000000","8450.930000","-1409.07","1","68.000000","0.000000","46.470000","0.000000","19.830000","0.000000","-1274.77","0.000000","0.000000"
"aw8","REGULAR","15933225","=""gamble888""","A","","=""""","","SGD","2022-10-20 06:41:21","3","208.000000","0","0.000000","0","0.000000","23","1675.000000","1355.000000","-210.00","0","0.000000","0.000000","1.650000","0.000000","0.000000","0.000000","-208.35","0.000000","0.000000"
